equivalent variables
"[9714, 9787, 9809, 9880]"
"[9715, 9784, 9810, 9881]"
"[9716, 9757, 9839, 9878]"
"[9717, 9758, 9836, 9879]"
"[9718, 9759, 9837, 9876]"
"[9719, 9756, 9838, 9877]"
"[9720, 9729, 9867, 9874]"
"[9721, 9730, 9864, 9875]"
"[9722, 9731, 9865, 9872]"
"[9723, 9728, 9866, 9873]"
"[9732, 9751, 9845, 9862]"
"[9733, 9748, 9846, 9863]"
"[9734, 9749, 9847, 9860]"
"[9735, 9750, 9844, 9861]"
"[9736, 9779, 9817, 9858]"
"[9737, 9776, 9818, 9859]"
"[9738, 9777, 9819, 9856]"
"[9739, 9778, 9816, 9857]"
"[9740, 9789, 9807, 9854]"
"[9741, 9790, 9804, 9855]"
"[9742, 9791, 9805, 9852]"
"[9743, 9788, 9806, 9853]"
"[9744, 9761, 9835, 9850]"
"[9745, 9762, 9832, 9851]"
"[9746, 9763, 9833, 9848]"
"[9747, 9760, 9834, 9849]"
"[9764, 9775, 9821, 9830]"
"[9765, 9772, 9822, 9831]"
"[9766, 9773, 9823, 9828]"
"[9767, 9774, 9820, 9829]"
"[9768, 9793, 9803, 9826]"
"[9769, 9794, 9800, 9827]"
"[9770, 9795, 9801, 9824]"
"[9771, 9792, 9802, 9825]"
"[1596, 1598, 1621, 1623, 1765, 1767, 1788, 1790]"
"[1597, 1599, 1620, 1622, 1764, 1766, 1789, 1791]"
"[1600, 1602, 1649, 1651, 1737, 1739, 1784, 1786]"
"[1601, 1603, 1648, 1650, 1736, 1738, 1785, 1787]"
"[1604, 1606, 1677, 1679, 1709, 1711, 1780, 1782]"
"[1605, 1607, 1676, 1678, 1708, 1710, 1781, 1783]"
"[9796, 9797, 9798, 9799]"
"[1608, 1610, 1681, 1683, 1705, 1707, 1776, 1778]"
"[1609, 1611, 1680, 1682, 1704, 1706, 1777, 1779]"
"[1612, 1614, 1653, 1655, 1733, 1735, 1772, 1774]"
"[1613, 1615, 1652, 1654, 1732, 1734, 1773, 1775]"
"[1616, 1618, 1625, 1627, 1761, 1763, 1768, 1770]"
"[1617, 1619, 1624, 1626, 1760, 1762, 1769, 1771]"
"[1628, 1630, 1645, 1647, 1741, 1743, 1756, 1758]"
"[1629, 1631, 1644, 1646, 1740, 1742, 1757, 1759]"
"[1632, 1634, 1673, 1675, 1713, 1715, 1752, 1754]"
"[1633, 1635, 1672, 1674, 1712, 1714, 1753, 1755]"
"[1636, 1638, 1685, 1687, 1701, 1703, 1748, 1750]"
"[1637, 1639, 1684, 1686, 1700, 1702, 1749, 1751]"
"[1640, 1642, 1657, 1659, 1729, 1731, 1744, 1746]"
"[1641, 1643, 1656, 1658, 1728, 1730, 1745, 1747]"
"[1660, 1662, 1669, 1671, 1717, 1719, 1724, 1726]"
"[1661, 1663, 1668, 1670, 1716, 1718, 1725, 1727]"
"[1664, 1666, 1689, 1691, 1697, 1699, 1720, 1722]"
"[1665, 1667, 1688, 1690, 1696, 1698, 1721, 1723]"
"[1692, 1693, 1694, 1695]"
"[9896, 9923, 10065, 10090]"
"[9897, 9920, 10066, 10091]"
"[9898, 9921, 10067, 10088]"
"[9899, 9922, 10064, 10089]"
"[9900, 9951, 10037, 10086]"
"[9901, 9948, 10038, 10087]"
"[9902, 9949, 10039, 10084]"
"[9903, 9950, 10036, 10085]"
"[9904, 9979, 10009, 10082]"
"[9905, 9976, 10010, 10083]"
"[9906, 9977, 10011, 10080]"
"[9907, 9978, 10008, 10081]"
"[9908, 9981, 10007, 10078]"
"[9909, 9982, 10004, 10079]"
"[9910, 9983, 10005, 10076]"
"[9911, 9980, 10006, 10077]"
"[9912, 9953, 10035, 10074]"
"[9913, 9954, 10032, 10075]"
"[9914, 9955, 10033, 10072]"
"[9915, 9952, 10034, 10073]"
"[9916, 9925, 10063, 10070]"
"[9917, 9926, 10060, 10071]"
"[9918, 9927, 10061, 10068]"
"[9919, 9924, 10062, 10069]"
"[9928, 9947, 10041, 10058]"
"[9929, 9944, 10042, 10059]"
"[9930, 9945, 10043, 10056]"
"[9931, 9946, 10040, 10057]"
"[9932, 9975, 10013, 10054]"
"[9933, 9972, 10014, 10055]"
"[9934, 9973, 10015, 10052]"
"[9935, 9974, 10012, 10053]"
"[9936, 9985, 10003, 10050]"
"[9937, 9986, 10000, 10051]"
"[9938, 9987, 10001, 10048]"
"[9939, 9984, 10002, 10049]"
"[9940, 9957, 10031, 10046]"
"[9941, 9958, 10028, 10047]"
"[9942, 9959, 10029, 10044]"
"[9943, 9956, 10030, 10045]"
"[9960, 9971, 10017, 10026]"
"[9961, 9968, 10018, 10027]"
"[9962, 9969, 10019, 10024]"
"[9963, 9970, 10016, 10025]"
"[9964, 9989, 9999, 10022]"
"[9965, 9990, 9996, 10023]"
"[9966, 9991, 9997, 10020]"
"[9967, 9988, 9998, 10021]"
"[1792, 1819, 1961, 1986]"
"[1793, 1816, 1962, 1987]"
"[1794, 1817, 1963, 1984]"
"[1795, 1818, 1960, 1985]"
"[1796, 1847, 1933, 1982]"
"[1797, 1844, 1934, 1983]"
"[1798, 1845, 1935, 1980]"
"[1799, 1846, 1932, 1981]"
"[1800, 1875, 1905, 1978]"
"[1801, 1872, 1906, 1979]"
"[1802, 1873, 1907, 1976]"
"[1803, 1874, 1904, 1977]"
"[1804, 1877, 1903, 1974]"
"[1805, 1878, 1900, 1975]"
"[1806, 1879, 1901, 1972]"
"[1807, 1876, 1902, 1973]"
"[1808, 1849, 1931, 1970]"
"[1809, 1850, 1928, 1971]"
"[1810, 1851, 1929, 1968]"
"[1811, 1848, 1930, 1969]"
"[1812, 1821, 1959, 1966]"
"[1813, 1822, 1956, 1967]"
"[1814, 1823, 1957, 1964]"
"[1815, 1820, 1958, 1965]"
"[1824, 1843, 1937, 1954]"
"[1825, 1840, 1938, 1955]"
"[1826, 1841, 1939, 1952]"
"[1827, 1842, 1936, 1953]"
"[1828, 1871, 1909, 1950]"
"[1829, 1868, 1910, 1951]"
"[1830, 1869, 1911, 1948]"
"[1831, 1870, 1908, 1949]"
"[1832, 1881, 1899, 1946]"
"[1833, 1882, 1896, 1947]"
"[1834, 1883, 1897, 1944]"
"[1835, 1880, 1898, 1945]"
"[1836, 1853, 1927, 1942]"
"[1837, 1854, 1924, 1943]"
"[1838, 1855, 1925, 1940]"
"[1839, 1852, 1926, 1941]"
"[1856, 1867, 1913, 1922]"
"[1857, 1864, 1914, 1923]"
"[1858, 1865, 1915, 1920]"
"[1859, 1866, 1912, 1921]"
"[1860, 1885, 1895, 1918]"
"[1861, 1886, 1892, 1919]"
"[1862, 1887, 1893, 1916]"
"[1863, 1884, 1894, 1917]"
"[1888, 1889, 1890, 1891]"
"[10092, 10093, 10094, 10095]"
"[10096, 10104, 10115, 10123]"
"[10097, 10106, 10113, 10122]"
"[10098, 10108, 10111, 10121]"
"[10099, 10109, 10110, 10120]"
"[10100, 10107, 10112, 10119]"
"[10101, 10105, 10114, 10118]"
"[10102, 10103, 10116, 10117]"
"[10124, 10151, 10293, 10318]"
"[10125, 10148, 10294, 10319]"
"[10126, 10149, 10295, 10316]"
"[10127, 10150, 10292, 10317]"
"[10128, 10179, 10265, 10314]"
"[10129, 10176, 10266, 10315]"
"[10130, 10177, 10267, 10312]"
"[10131, 10178, 10264, 10313]"
"[10132, 10207, 10237, 10310]"
"[10133, 10204, 10238, 10311]"
"[10134, 10205, 10239, 10308]"
"[10135, 10206, 10236, 10309]"
"[10136, 10209, 10235, 10306]"
"[10137, 10210, 10232, 10307]"
"[10138, 10211, 10233, 10304]"
"[10139, 10208, 10234, 10305]"
"[10140, 10181, 10263, 10302]"
"[10141, 10182, 10260, 10303]"
"[10142, 10183, 10261, 10300]"
"[10143, 10180, 10262, 10301]"
"[10144, 10153, 10291, 10298]"
"[10145, 10154, 10288, 10299]"
"[10146, 10155, 10289, 10296]"
"[10147, 10152, 10290, 10297]"
"[10156, 10175, 10269, 10286]"
"[10157, 10172, 10270, 10287]"
"[10158, 10173, 10271, 10284]"
"[10159, 10174, 10268, 10285]"
"[10160, 10203, 10241, 10282]"
"[10161, 10200, 10242, 10283]"
"[10162, 10201, 10243, 10280]"
"[10163, 10202, 10240, 10281]"
"[10164, 10213, 10231, 10278]"
"[10165, 10214, 10228, 10279]"
"[10166, 10215, 10229, 10276]"
"[10167, 10212, 10230, 10277]"
"[10168, 10185, 10259, 10274]"
"[10169, 10186, 10256, 10275]"
"[10170, 10187, 10257, 10272]"
"[10171, 10184, 10258, 10273]"
"[1988, 2015, 2157, 2182]"
"[1989, 2012, 2158, 2183]"
"[1990, 2013, 2159, 2180]"
"[1991, 2014, 2156, 2181]"
"[1992, 2043, 2129, 2178]"
"[1993, 2040, 2130, 2179]"
"[1994, 2041, 2131, 2176]"
"[1995, 2042, 2128, 2177]"
"[1996, 2071, 2101, 2174]"
"[1997, 2068, 2102, 2175]"
"[1998, 2069, 2103, 2172]"
"[1999, 2070, 2100, 2173]"
"[2000, 2073, 2099, 2170]"
"[2001, 2074, 2096, 2171]"
"[2002, 2075, 2097, 2168]"
"[2003, 2072, 2098, 2169]"
"[2004, 2045, 2127, 2166]"
"[2005, 2046, 2124, 2167]"
"[2006, 2047, 2125, 2164]"
"[2007, 2044, 2126, 2165]"
"[2008, 2017, 2155, 2162]"
"[2009, 2018, 2152, 2163]"
"[2010, 2019, 2153, 2160]"
"[2011, 2016, 2154, 2161]"
"[10195, 10216, 10226, 10249]"
"[2020, 2039, 2133, 2150]"
"[2021, 2036, 2134, 2151]"
"[2022, 2037, 2135, 2148]"
"[2023, 2038, 2132, 2149]"
"[2024, 2067, 2105, 2146]"
"[2025, 2064, 2106, 2147]"
"[2026, 2065, 2107, 2144]"
"[2027, 2066, 2104, 2145]"
"[2028, 2077, 2095, 2142]"
"[2029, 2078, 2092, 2143]"
"[2030, 2079, 2093, 2140]"
"[2031, 2076, 2094, 2141]"
"[2032, 2049, 2123, 2138]"
"[2033, 2050, 2120, 2139]"
"[2034, 2051, 2121, 2136]"
"[2035, 2048, 2122, 2137]"
"[10220, 10221, 10222, 10223]"
"[2052, 2063, 2109, 2118]"
"[2053, 2060, 2110, 2119]"
"[2054, 2061, 2111, 2116]"
"[2055, 2062, 2108, 2117]"
"[2056, 2081, 2091, 2114]"
"[2057, 2082, 2088, 2115]"
"[2058, 2083, 2089, 2112]"
"[2059, 2080, 2090, 2113]"
"[2084, 2085, 2086, 2087]"
"[10320, 10328, 10339, 10347]"
"[10321, 10330, 10337, 10346]"
"[10322, 10332, 10335, 10345]"
"[10323, 10333, 10334, 10344]"
"[10324, 10331, 10336, 10343]"
"[10325, 10329, 10338, 10342]"
"[10326, 10327, 10340, 10341]"
"[10348, 10356, 10367, 10375]"
"[10349, 10358, 10365, 10374]"
"[10350, 10360, 10363, 10373]"
"[10351, 10361, 10362, 10372]"
"[10352, 10359, 10364, 10371]"
"[10353, 10357, 10366, 10370]"
"[10354, 10355, 10368, 10369]"
"[2184, 2211, 2353, 2378]"
"[2185, 2208, 2354, 2379]"
"[2186, 2209, 2355, 2376]"
"[2187, 2210, 2352, 2377]"
"[2188, 2239, 2325, 2374]"
"[2189, 2236, 2326, 2375]"
"[2190, 2237, 2327, 2372]"
"[2191, 2238, 2324, 2373]"
"[2192, 2267, 2297, 2370]"
"[2193, 2264, 2298, 2371]"
"[2194, 2265, 2299, 2368]"
"[2195, 2266, 2296, 2369]"
"[2196, 2269, 2295, 2366]"
"[2197, 2270, 2292, 2367]"
"[2198, 2271, 2293, 2364]"
"[2199, 2268, 2294, 2365]"
"[2200, 2241, 2323, 2362]"
"[2201, 2242, 2320, 2363]"
"[2202, 2243, 2321, 2360]"
"[2203, 2240, 2322, 2361]"
"[2204, 2213, 2351, 2358]"
"[2205, 2214, 2348, 2359]"
"[2206, 2215, 2349, 2356]"
"[2207, 2212, 2350, 2357]"
"[2216, 2235, 2329, 2346]"
"[2217, 2232, 2330, 2347]"
"[2218, 2233, 2331, 2344]"
"[2219, 2234, 2328, 2345]"
"[2220, 2263, 2301, 2342]"
"[2221, 2260, 2302, 2343]"
"[2222, 2261, 2303, 2340]"
"[2223, 2262, 2300, 2341]"
"[2224, 2273, 2291, 2338]"
"[2225, 2274, 2288, 2339]"
"[2226, 2275, 2289, 2336]"
"[2227, 2272, 2290, 2337]"
"[2228, 2245, 2319, 2334]"
"[2229, 2246, 2316, 2335]"
"[2230, 2247, 2317, 2332]"
"[2231, 2244, 2318, 2333]"
"[2248, 2259, 2305, 2314]"
"[2249, 2256, 2306, 2315]"
"[2250, 2257, 2307, 2312]"
"[2251, 2258, 2304, 2313]"
"[2252, 2277, 2287, 2310]"
"[2253, 2278, 2284, 2311]"
"[2254, 2279, 2285, 2308]"
"[2255, 2276, 2286, 2309]"
"[2280, 2281, 2282, 2283]"
"[2380, 2388, 2399, 2407]"
"[2381, 2390, 2397, 2406]"
"[2382, 2392, 2395, 2405]"
"[2383, 2393, 2394, 2404]"
"[2384, 2391, 2396, 2403]"
"[2385, 2389, 2398, 2402]"
"[2386, 2387, 2400, 2401]"
"[2408, 2435, 2577, 2602]"
"[2409, 2432, 2578, 2603]"
"[2410, 2433, 2579, 2600]"
"[2411, 2434, 2576, 2601]"
"[2412, 2463, 2549, 2598]"
"[2413, 2460, 2550, 2599]"
"[2414, 2461, 2551, 2596]"
"[2415, 2462, 2548, 2597]"
"[2416, 2491, 2521, 2594]"
"[2417, 2488, 2522, 2595]"
"[2418, 2489, 2523, 2592]"
"[2419, 2490, 2520, 2593]"
"[2420, 2493, 2519, 2590]"
"[2421, 2494, 2516, 2591]"
"[2422, 2495, 2517, 2588]"
"[2423, 2492, 2518, 2589]"
"[2424, 2465, 2547, 2586]"
"[2425, 2466, 2544, 2587]"
"[2426, 2467, 2545, 2584]"
"[2427, 2464, 2546, 2585]"
"[2428, 2437, 2575, 2582]"
"[2429, 2438, 2572, 2583]"
"[2430, 2439, 2573, 2580]"
"[2431, 2436, 2574, 2581]"
"[2440, 2459, 2553, 2570]"
"[2441, 2456, 2554, 2571]"
"[2442, 2457, 2555, 2568]"
"[2443, 2458, 2552, 2569]"
"[2444, 2487, 2525, 2566]"
"[2445, 2484, 2526, 2567]"
"[2446, 2485, 2527, 2564]"
"[2447, 2486, 2524, 2565]"
"[2448, 2497, 2515, 2562]"
"[2449, 2498, 2512, 2563]"
"[2450, 2499, 2513, 2560]"
"[2451, 2496, 2514, 2561]"
"[2452, 2469, 2543, 2558]"
"[2453, 2470, 2540, 2559]"
"[2454, 2471, 2541, 2556]"
"[2455, 2468, 2542, 2557]"
"[2472, 2483, 2529, 2538]"
"[2473, 2480, 2530, 2539]"
"[2474, 2481, 2531, 2536]"
"[2475, 2482, 2528, 2537]"
"[2476, 2501, 2511, 2534]"
"[2477, 2502, 2508, 2535]"
"[2478, 2503, 2509, 2532]"
"[2479, 2500, 2510, 2533]"
"[2504, 2505, 2506, 2507]"
"[2604, 2605, 2606, 2607]"
"[2608, 2635, 2777, 2802]"
"[2609, 2632, 2778, 2803]"
"[2610, 2633, 2779, 2800]"
"[2611, 2634, 2776, 2801]"
"[2612, 2663, 2749, 2798]"
"[2613, 2660, 2750, 2799]"
"[2614, 2661, 2751, 2796]"
"[2615, 2662, 2748, 2797]"
"[2616, 2691, 2721, 2794]"
"[2617, 2688, 2722, 2795]"
"[2618, 2689, 2723, 2792]"
"[2619, 2690, 2720, 2793]"
"[2620, 2693, 2719, 2790]"
"[2621, 2694, 2716, 2791]"
"[2622, 2695, 2717, 2788]"
"[2623, 2692, 2718, 2789]"
"[2624, 2665, 2747, 2786]"
"[2625, 2666, 2744, 2787]"
"[2626, 2667, 2745, 2784]"
"[2627, 2664, 2746, 2785]"
"[2628, 2637, 2775, 2782]"
"[2629, 2638, 2772, 2783]"
"[2630, 2639, 2773, 2780]"
"[2631, 2636, 2774, 2781]"
"[2640, 2659, 2753, 2770]"
"[2641, 2656, 2754, 2771]"
"[2642, 2657, 2755, 2768]"
"[2643, 2658, 2752, 2769]"
"[2644, 2687, 2725, 2766]"
"[2645, 2684, 2726, 2767]"
"[2646, 2685, 2727, 2764]"
"[2647, 2686, 2724, 2765]"
"[2648, 2697, 2715, 2762]"
"[2649, 2698, 2712, 2763]"
"[2650, 2699, 2713, 2760]"
"[2651, 2696, 2714, 2761]"
"[2652, 2669, 2743, 2758]"
"[2653, 2670, 2740, 2759]"
"[2654, 2671, 2741, 2756]"
"[2655, 2668, 2742, 2757]"
"[2672, 2683, 2729, 2738]"
"[2673, 2680, 2730, 2739]"
"[2674, 2681, 2731, 2736]"
"[2675, 2682, 2728, 2737]"
"[2676, 2701, 2711, 2734]"
"[2677, 2702, 2708, 2735]"
"[2678, 2703, 2709, 2732]"
"[2679, 2700, 2710, 2733]"
"[2704, 2705, 2706, 2707]"
"[2804, 2812, 2823, 2831]"
"[2805, 2814, 2821, 2830]"
"[2806, 2816, 2819, 2829]"
"[2807, 2817, 2818, 2828]"
"[2808, 2815, 2820, 2827]"
"[2809, 2813, 2822, 2826]"
"[2810, 2811, 2824, 2825]"
"[2832, 2859, 3001, 3026]"
"[2833, 2856, 3002, 3027]"
"[2834, 2857, 3003, 3024]"
"[2835, 2858, 3000, 3025]"
"[2836, 2887, 2973, 3022]"
"[2837, 2884, 2974, 3023]"
"[2838, 2885, 2975, 3020]"
"[2839, 2886, 2972, 3021]"
"[2840, 2915, 2945, 3018]"
"[2841, 2912, 2946, 3019]"
"[2842, 2913, 2947, 3016]"
"[2843, 2914, 2944, 3017]"
"[2844, 2917, 2943, 3014]"
"[2845, 2918, 2940, 3015]"
"[2846, 2919, 2941, 3012]"
"[2847, 2916, 2942, 3013]"
"[2848, 2889, 2971, 3010]"
"[2849, 2890, 2968, 3011]"
"[2850, 2891, 2969, 3008]"
"[2851, 2888, 2970, 3009]"
"[2852, 2861, 2999, 3006]"
"[2853, 2862, 2996, 3007]"
"[2854, 2863, 2997, 3004]"
"[2855, 2860, 2998, 3005]"
"[2864, 2883, 2977, 2994]"
"[2865, 2880, 2978, 2995]"
"[2866, 2881, 2979, 2992]"
"[2867, 2882, 2976, 2993]"
"[2868, 2911, 2949, 2990]"
"[2869, 2908, 2950, 2991]"
"[2870, 2909, 2951, 2988]"
"[2871, 2910, 2948, 2989]"
"[2872, 2921, 2939, 2986]"
"[2873, 2922, 2936, 2987]"
"[2874, 2923, 2937, 2984]"
"[2875, 2920, 2938, 2985]"
"[2876, 2893, 2967, 2982]"
"[2877, 2894, 2964, 2983]"
"[2878, 2895, 2965, 2980]"
"[2879, 2892, 2966, 2981]"
"[2896, 2907, 2953, 2962]"
"[2897, 2904, 2954, 2963]"
"[2898, 2905, 2955, 2960]"
"[2899, 2906, 2952, 2961]"
"[2900, 2925, 2935, 2958]"
"[2901, 2926, 2932, 2959]"
"[2902, 2927, 2933, 2956]"
"[2903, 2924, 2934, 2957]"
"[2928, 2929, 2930, 2931]"
"[3028, 3055, 3197, 3222]"
"[3029, 3052, 3198, 3223]"
"[3030, 3053, 3199, 3220]"
"[3031, 3054, 3196, 3221]"
"[3032, 3083, 3169, 3218]"
"[3033, 3080, 3170, 3219]"
"[3034, 3081, 3171, 3216]"
"[3035, 3082, 3168, 3217]"
"[3036, 3111, 3141, 3214]"
"[3037, 3108, 3142, 3215]"
"[3038, 3109, 3143, 3212]"
"[3039, 3110, 3140, 3213]"
"[3040, 3113, 3139, 3210]"
"[3041, 3114, 3136, 3211]"
"[3042, 3115, 3137, 3208]"
"[3043, 3112, 3138, 3209]"
"[3044, 3085, 3167, 3206]"
"[3045, 3086, 3164, 3207]"
"[3046, 3087, 3165, 3204]"
"[3047, 3084, 3166, 3205]"
"[3048, 3057, 3195, 3202]"
"[3049, 3058, 3192, 3203]"
"[3050, 3059, 3193, 3200]"
"[3051, 3056, 3194, 3201]"
"[3060, 3079, 3173, 3190]"
"[3061, 3076, 3174, 3191]"
"[3062, 3077, 3175, 3188]"
"[3063, 3078, 3172, 3189]"
"[3064, 3107, 3145, 3186]"
"[3065, 3104, 3146, 3187]"
"[3066, 3105, 3147, 3184]"
"[3067, 3106, 3144, 3185]"
"[3068, 3117, 3135, 3182]"
"[3069, 3118, 3132, 3183]"
"[3070, 3119, 3133, 3180]"
"[3071, 3116, 3134, 3181]"
"[3072, 3089, 3163, 3178]"
"[3073, 3090, 3160, 3179]"
"[3074, 3091, 3161, 3176]"
"[3075, 3088, 3162, 3177]"
"[3092, 3103, 3149, 3158]"
"[3093, 3100, 3150, 3159]"
"[3094, 3101, 3151, 3156]"
"[3095, 3102, 3148, 3157]"
"[3096, 3121, 3131, 3154]"
"[3097, 3122, 3128, 3155]"
"[3098, 3123, 3129, 3152]"
"[3099, 3120, 3130, 3153]"
"[3124, 3125, 3126, 3127]"
"[3224, 3232, 3243, 3251]"
"[3225, 3234, 3241, 3250]"
"[3226, 3236, 3239, 3249]"
"[3227, 3237, 3238, 3248]"
"[3228, 3235, 3240, 3247]"
"[3229, 3233, 3242, 3246]"
"[3230, 3231, 3244, 3245]"
"[3252, 3279, 3421, 3446]"
"[3253, 3276, 3422, 3447]"
"[3254, 3277, 3423, 3444]"
"[3255, 3278, 3420, 3445]"
"[3256, 3307, 3393, 3442]"
"[3257, 3304, 3394, 3443]"
"[3258, 3305, 3395, 3440]"
"[3259, 3306, 3392, 3441]"
"[3260, 3335, 3365, 3438]"
"[3261, 3332, 3366, 3439]"
"[3262, 3333, 3367, 3436]"
"[3263, 3334, 3364, 3437]"
"[3264, 3337, 3363, 3434]"
"[3265, 3338, 3360, 3435]"
"[3266, 3339, 3361, 3432]"
"[3267, 3336, 3362, 3433]"
"[3268, 3309, 3391, 3430]"
"[3269, 3310, 3388, 3431]"
"[3270, 3311, 3389, 3428]"
"[3271, 3308, 3390, 3429]"
"[3272, 3281, 3419, 3426]"
"[3273, 3282, 3416, 3427]"
"[3274, 3283, 3417, 3424]"
"[3275, 3280, 3418, 3425]"
"[3284, 3303, 3397, 3414]"
"[3285, 3300, 3398, 3415]"
"[3286, 3301, 3399, 3412]"
"[3287, 3302, 3396, 3413]"
"[3288, 3331, 3369, 3410]"
"[3289, 3328, 3370, 3411]"
"[3290, 3329, 3371, 3408]"
"[3291, 3330, 3368, 3409]"
"[3292, 3341, 3359, 3406]"
"[3293, 3342, 3356, 3407]"
"[3294, 3343, 3357, 3404]"
"[3295, 3340, 3358, 3405]"
"[3296, 3313, 3387, 3402]"
"[3297, 3314, 3384, 3403]"
"[3298, 3315, 3385, 3400]"
"[3299, 3312, 3386, 3401]"
"[3316, 3327, 3373, 3382]"
"[3317, 3324, 3374, 3383]"
"[3318, 3325, 3375, 3380]"
"[3319, 3326, 3372, 3381]"
"[3320, 3345, 3355, 3378]"
"[3321, 3346, 3352, 3379]"
"[3322, 3347, 3353, 3376]"
"[3323, 3344, 3354, 3377]"
"[3348, 3349, 3350, 3351]"
"[3448, 3475, 3617, 3642]"
"[3449, 3472, 3618, 3643]"
"[3450, 3473, 3619, 3640]"
"[3451, 3474, 3616, 3641]"
"[3452, 3503, 3589, 3638]"
"[3453, 3500, 3590, 3639]"
"[3454, 3501, 3591, 3636]"
"[3455, 3502, 3588, 3637]"
"[3456, 3531, 3561, 3634]"
"[3457, 3528, 3562, 3635]"
"[3458, 3529, 3563, 3632]"
"[3459, 3530, 3560, 3633]"
"[3460, 3533, 3559, 3630]"
"[3461, 3534, 3556, 3631]"
"[3462, 3535, 3557, 3628]"
"[3463, 3532, 3558, 3629]"
"[3464, 3505, 3587, 3626]"
"[3465, 3506, 3584, 3627]"
"[3466, 3507, 3585, 3624]"
"[3467, 3504, 3586, 3625]"
"[3468, 3477, 3615, 3622]"
"[3469, 3478, 3612, 3623]"
"[3470, 3479, 3613, 3620]"
"[3471, 3476, 3614, 3621]"
"[3480, 3499, 3593, 3610]"
"[3481, 3496, 3594, 3611]"
"[3482, 3497, 3595, 3608]"
"[3483, 3498, 3592, 3609]"
"[3484, 3527, 3565, 3606]"
"[3485, 3524, 3566, 3607]"
"[3486, 3525, 3567, 3604]"
"[3487, 3526, 3564, 3605]"
"[3488, 3537, 3555, 3602]"
"[3489, 3538, 3552, 3603]"
"[3490, 3539, 3553, 3600]"
"[3491, 3536, 3554, 3601]"
"[3492, 3509, 3583, 3598]"
"[3493, 3510, 3580, 3599]"
"[3494, 3511, 3581, 3596]"
"[3495, 3508, 3582, 3597]"
"[3512, 3523, 3569, 3578]"
"[3513, 3520, 3570, 3579]"
"[3514, 3521, 3571, 3576]"
"[3515, 3522, 3568, 3577]"
"[3516, 3541, 3551, 3574]"
"[3517, 3542, 3548, 3575]"
"[3518, 3543, 3549, 3572]"
"[3519, 3540, 3550, 3573]"
"[3544, 3545, 3546, 3547]"
"[3644, 3671, 3813, 3838]"
"[3645, 3668, 3814, 3839]"
"[3646, 3669, 3815, 3836]"
"[3647, 3670, 3812, 3837]"
"[3648, 3699, 3785, 3834]"
"[3649, 3696, 3786, 3835]"
"[3650, 3697, 3787, 3832]"
"[3651, 3698, 3784, 3833]"
"[3652, 3727, 3757, 3830]"
"[3653, 3724, 3758, 3831]"
"[3654, 3725, 3759, 3828]"
"[3655, 3726, 3756, 3829]"
"[3656, 3729, 3755, 3826]"
"[3657, 3730, 3752, 3827]"
"[3658, 3731, 3753, 3824]"
"[3659, 3728, 3754, 3825]"
"[3660, 3701, 3783, 3822]"
"[3661, 3702, 3780, 3823]"
"[3662, 3703, 3781, 3820]"
"[3663, 3700, 3782, 3821]"
"[3664, 3673, 3811, 3818]"
"[3665, 3674, 3808, 3819]"
"[3666, 3675, 3809, 3816]"
"[3667, 3672, 3810, 3817]"
"[3676, 3695, 3789, 3806]"
"[3677, 3692, 3790, 3807]"
"[3678, 3693, 3791, 3804]"
"[3679, 3694, 3788, 3805]"
"[3680, 3723, 3761, 3802]"
"[3681, 3720, 3762, 3803]"
"[3682, 3721, 3763, 3800]"
"[3683, 3722, 3760, 3801]"
"[3684, 3733, 3751, 3798]"
"[3685, 3734, 3748, 3799]"
"[3686, 3735, 3749, 3796]"
"[3687, 3732, 3750, 3797]"
"[3688, 3705, 3779, 3794]"
"[3689, 3706, 3776, 3795]"
"[3690, 3707, 3777, 3792]"
"[3691, 3704, 3778, 3793]"
"[3708, 3719, 3765, 3774]"
"[3709, 3716, 3766, 3775]"
"[3710, 3717, 3767, 3772]"
"[3711, 3718, 3764, 3773]"
"[3712, 3737, 3747, 3770]"
"[3713, 3738, 3744, 3771]"
"[3714, 3739, 3745, 3768]"
"[3715, 3736, 3746, 3769]"
"[3740, 3741, 3742, 3743]"
"[3840, 3848, 3859, 3867]"
"[3841, 3850, 3857, 3866]"
"[3842, 3852, 3855, 3865]"
"[3843, 3853, 3854, 3864]"
"[3844, 3851, 3856, 3863]"
"[3845, 3849, 3858, 3862]"
"[3846, 3847, 3860, 3861]"
"[3868, 3895, 4037, 4062]"
"[3869, 3892, 4038, 4063]"
"[3870, 3893, 4039, 4060]"
"[3871, 3894, 4036, 4061]"
"[3872, 3923, 4009, 4058]"
"[3873, 3920, 4010, 4059]"
"[3874, 3921, 4011, 4056]"
"[3875, 3922, 4008, 4057]"
"[3876, 3951, 3981, 4054]"
"[3877, 3948, 3982, 4055]"
"[3878, 3949, 3983, 4052]"
"[3879, 3950, 3980, 4053]"
"[3880, 3953, 3979, 4050]"
"[3881, 3954, 3976, 4051]"
"[3882, 3955, 3977, 4048]"
"[3883, 3952, 3978, 4049]"
"[3884, 3925, 4007, 4046]"
"[3885, 3926, 4004, 4047]"
"[3886, 3927, 4005, 4044]"
"[3887, 3924, 4006, 4045]"
"[3888, 3897, 4035, 4042]"
"[3889, 3898, 4032, 4043]"
"[3890, 3899, 4033, 4040]"
"[3891, 3896, 4034, 4041]"
"[3900, 3919, 4013, 4030]"
